stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
40.624103,155027,-111.830125,17484,,,E FORT UNION BLVD,FORT UNION BLVD @ 2109 E,0,
40.624606,155030,-111.837407,17487,,,E FORT UNION BLVD,FORT UNION BLVD @ 1891 E,0,
40.624394,155029,-111.835167,17486,,,E FORT UNION BLVD,FORT UNION BLVD @ 1991 E,0,
40.543654,101871,-112.009289,22849,,,W DAYBREAK VIEW PKWY,DAYBREAK VIEW PKWY @ 4917 W,0,
40.543544,101870,-112.008936,22848,,,W DAYBREAK VIEW PKWY,DAYBREAK VIEW PKWY @ 4976 W,0,
40.624081,155026,-111.828426,17483,,,E FORT UNION BLVD,FORT UNION BLVD @ 2181 E,0,
40.624072,155025,-111.825215,17482,,,E FORT UNION BLVD,FORT UNION BLVD @ 2285 E,0,
40.583308,101869,-112.005077,22847,,,S 4800 W,4800 W @ 9253 S,0,
40.779598,118017,-111.879916,3569,,,E 9TH AVE,9TH AVE @ 342 E,0,
40.625207,154258,-111.843613,17489,,,E FORT UNION BLVD,FORT UNION BLVD @ 1701 E,0,
40.605127,101862,-111.936159,22840,,,S REDWOOD RD,REDWOOD RD @ 8021 S,0,
40.599229,101865,-111.956858,22843,,,S 2700 W,2700 W @ 8351 S,0,
40.639085,154278,-111.854454,13395,,,S 1300 E,1300 E @ 6105 S,0,
40.643161,154280,-111.854452,13396,,,S 1300 E,1300 E @ 5941 S,0,
40.632356,154269,-111.854599,13391,,,S 1300 E,1300 E @ 6535 S,0,
41.063411,101006,-111.969459,20998,,,N MAIN ST,MAIN ST @ 229 N,0,
40.636529,154276,-111.854505,13393,,,S 1300 E,1300 E @ 6295 S,0,
40.635145,154275,-111.854556,13392,,,S 1300 E,1300 E @ 6375 S,0,
41.107537,633166,-112.025118,20995,,,S PARC CIRCLE,PARC CIRCLE @ 485 S,0,
41.104018,633169,-112.030532,20997,,,S 13TH ST,13TH ST @ 710 S,0,
41.104121,633168,-112.030418,20996,,,S 13TH ST,13TH ST @ 708 S,0,
41.172514,629243,-111.974191,20991,,,E 5000 S,5000 S @ 300 E,0,
41.174123,629241,-111.982872,20990,,,S 300 W,300 W @ 4910 S,0,
41.222179,623421,-111.948338,20993,,,S HARRISON BLVD,HARRISON BLVD @ 2403 S,0,
41.169018,629244,-111.970648,20992,,,S SOUTHPOINTE RD,SOUTHPOINTE RD @ 5250 S,0,
41.037537,301102,-111.949551,21874,,,N 570 W,570 W @ 180 N    (KAYSVILLE P & R),0,
41.259833,616141,-111.977739,11881,,,S WALL AVE,WALL AVE @ 180 S,0,
41.256222,616140,-111.977842,11880,,,S WALL AVE,WALL AVE @ 402 S,0,
40.999881,104024,-111.899461,5310,,,N MAIN ST,MAIN ST @ 1170 N,0,
40.769901,117232,-111.893842,13027,,,N WEST TEMPLE,WEST TEMPLE @ 30 N,0,
40.748896,127074,-111.830764,13029,,,S FOOTHILL DR,FOOTHILL DR @ 930 S,0,
40.620132,154183,-111.890815,17875,,,S STATE ST,STATE ST @ 7220 S,0,
40.686624,137078,-111.87696,3150,,,S 500 E,500 E @ 3919 S,0,
40.700283,137085,-111.876887,3157,,,S 500 E,500 E @ 3275 S,0,
40.653751,153028,-111.910771,18062,,,W 5400 S,5400 S @ 720 W,0,
40.653159,153029,-111.922541,18063,,,W 5400 S,5400 S @ 1072 W,0,
40.660163,BB153227,-111.895228,18061,,,S COTTONWOOD ST,COTTONWOOD ST @ 5144 S,0,
40.612286,154186,-111.890864,17878,,,S STATE ST,STATE ST @ 7650 S,0,
40.653139,153030,-111.926306,18064,,,W 5400 S,5400 S @ 1210 W,0,
40.653122,153031,-111.930311,18065,,,W 5400 S,5400 S @ 1310 W,0,
40.760504,198136,-111.902898,23556,,,W 400 S,400 S @ 409 W,0,
40.25372,830127,-111.658465,23557,,,N UNIVERSITY AVE,UNIVERSITY AVE @ 1466 N,0,
40.72742,198137,-111.853852,23551,,,S 1300 E,1300 E @ 1981 S,0,
40.749704,198138,-111.884949,23552,,,E 900 S,900 S @ 212 E,0,
40.722432,198139,-111.865299,23553,,,S 900 E,900 E @ 2225 S,0,
41.094202,301367,-112.006292,23088,,,S MAIN ST,MAIN ST @ 1338 S,0,
40.563155,198023,-111.900753,23082,,,S JORDAN GATEWAY,SOUTH JORDAN STATION,0,
40.659758,198021,-111.896432,23080,,,W VINE STREET,MURRAY CENTRAL STATION,0,
40.515484,198022,-111.904407,23081,,,S 365 W,DRAPER STATION,0,
40.695318,198024,-111.938774,23086,,,S REDWOOD RD,REDWOOD RD @ 3575 S,0,
41.197589,629199,-111.953191,11804,,,E 36TH ST,36TH ST @ 1039 E,0,
41.103715,301400,-112.016878,23880,,,E 700 S,700 S @ 501 E,0,
41.103456,301401,-112.017116,23881,,,700 S,700 S @ 480 E,0,
40.507961,198307,-112.029483,23886,,,W 13400 S,13400 S @ 5794 W,0,
40.505938,198308,-112.035832,23887,,,S MIRABELLA DR,MIRABELLA DR @ 13508 S,0,
40.315286,830026,-111.676703,23336,,,N 800 E,800 E @ 984 N,0,
40.524234,198306,-112.033055,23885,,,S 6000 W,6000 W @ 12528 S,0,
40.275852,830028,-111.727789,23338,,,S GENEVA RD,GENEVA RD @ 1161 S,0,
40.319255,830029,-111.724817,23339,,,N 1200 W,1200 W @ 1209 N,0,
40.502035,198309,-112.03515,23888,,,S MIRABELLA DR,MIRABELLA DR @ 13702 S,0,
41.168091,629049,-111.964718,8575,,,E 5300 S,5300 S @ 655 E,0,
40.907929,109117,-111.879127,12578,,,S MAIN ST,MAIN ST @ 876 S    (CENTERVILLE),0,
40.906057,109119,-111.879131,12579,,,N MAIN ST,MAIN ST @ 1550 N   (BOUNTIFUL),0,
40.609497,101280,-111.809904,21568,,,E BENGAL BLVD,BENGAL BLVD @ 2925 E,0,
40.918761,109113,-111.879113,12573,,,N MAIN ST,MAIN ST @ 167 N,0,
41.015827,104044,-111.917955,12570,,,S MAIN ST,MAIN ST @ 1180 S,0,
41.014498,104058,-111.916327,12571,,,S MAIN ST,MAIN ST @ 1206 S,0,
40.912826,109116,-111.879132,12576,,,S MAIN ST,MAIN ST @ 402 S   (CENTERVILLE),0,
40.910936,109230,-111.879138,12577,,,S MAIN ST,MAIN ST @ 560 S,0,
40.916911,109114,-111.879089,12574,,,S MAIN ST,MAIN ST @ 26 S,0,
40.915405,109115,-111.879119,12575,,,S MAIN ST,MAIN ST @ 198 S,0,
40.743296,125159,-111.916983,19087,,,S 900 W,900 W @ 1176 S,0,
40.740541,125158,-111.927397,19086,,,W CALIFORNIA AVE,CALIFORNIA AVE @ 1248 W,0,
40.687119,136289,-111.908823,16509,,,W 3900 S,3900 S @ 612 W,0,
40.558838,173214,-111.864598,16507,,,E 10600 S,10600 S @ 949 E,0,
40.770728,117067,-111.939441,16506,,,N REDWOOD RD,REDWOOD RD @ 55 N,0,
40.771374,116007,-111.957774,16505,,,W NORTH TEMPLE ST,NORTH TEMPLE ST @ 2375 W,0,
40.770049,116006,-111.958124,16504,,,S 2400 W,2400 W @ 1 S,0,
40.768778,124072,-111.958122,16503,,,S 2400 W,2400 W @ 135 S,0,
40.558671,173210,-111.861294,16500,,,E 10600 S,10600 S @ 1050 E,0,
41.037141,301358,-111.938718,22687,,,N MAIN AVE,MAIN AVE @ 141 N,0,
41.038871,301357,-111.939027,22686,,,N MAIN STREET,MAIN ST @ 250 N,0,
41.219048,601204,-111.976036,22684,,,S LINCOLN AVE,LINCOLN AVE @ 2572 S,0,
41.259154,601203,-111.972719,22682,,,E 2ND ST,2ND ST @ 285 E,0,
41.092466,301355,-112.006998,22681,,,S 1000 E,1000 E @ 1480 S,0,
40.777622,118020,-111.877588,12618,,,N E ST,E ST @ 361 N,0,
40.778604,118019,-111.877647,12617,,,N E ST,E ST @ 401 N,0,
40.776282,118134,-111.871347,12616,,,E 6TH AVE,6TH AVE @ 603 E,0,
40.776276,118133,-111.868385,12615,,,E 6TH AVE,6TH AVE @ 703 E,0,
40.776275,118132,-111.866828,12614,,,E 6TH AVE,6TH AVE @ 753 E,0,
40.776277,118131,-111.864373,12613,,,E 6TH AVE,6TH AVE @ 841 E,0,
40.775371,118130,-111.864007,12612,,,N N ST,N ST @ 260 N,0,
40.774207,118129,-111.864039,12611,,,N N ST,N ST @ 210 N,0,
41.027546,104067,-111.901424,12610,,,S MOUNTAIN RD,MOUNTAIN RD @ 498 S,0,
40.391977,801174,-111.748919,23211,,,W 2600 N,2600 N @ 549 W,0,
40.522419,188105,-111.940813,21014,,,W 12600 S,12600 S @ 1802 W,0,
40.703831,136086,-111.894422,21013,,,W GREGSON AVE,GREGSON AVE @ 111 W,0,
40.841855,301197,-111.929401,22061,,,W CENTER ST,CENTER ST @ 721 W,0,
40.841835,301196,-111.933542,22060,,,W CENTER ST,CENTER ST @ 891 W,0,
40.392094,801173,-111.749229,23210,,,W 2600 N,2600 N @ 556 W,0,
40.674711,137166,-111.871663,13625,,,S 700 E,700 E @ 4490 S,0,
40.718645,126210,-111.865502,14255,,,S 900 E,900 E @ 2398 S,0,
40.725572,127221,-111.836211,2333,,,E 2100 S,2100 S @ 1905 E,0,
40.676459,138302,-111.814955,13621,,,S 2700 E,2700 E @ 4375 S,0,
40.635089,152029,-111.957738,16325,,,S 2700 W,2700 W @ 6387 S,0,
40.884355,109052,-111.869432,12504,,,E 500 S,500 S @ 535 E,0,
40.715963,137494,-111.865521,14257,,,S 900 E,900 E @ 2512 S,0,
40.727474,126206,-111.865415,14251,,,S 900 E,900 E @ 1964 S,0,
40.729515,126205,-111.865405,14250,,,S 900 E,900 E @ 1864 S,0,
41.026684,104054,-111.930573,3711,,,S MAIN ST,MAIN ST @ 547 S,0,
41.188107,601105,-111.948746,21900,,,S HARRISON BLVD,HARRISON BLVD @ 4106 S,0,
40.569819,172201,-111.891998,14700,,,W 10000 S,10000 S @ 40 W,0,
40.696481,134159,-112.018027,17678,,,W 3500 S,3500 S @ 5309 W,0,
40.696495,134160,-112.015489,17679,,,W 3500 S,3500 S @ 5203 W,0,
40.696466,134158,-112.021037,17677,,,W 3500 S,3500 S @ 5447 W,0,
40.696457,134055,-112.040101,17675,,,W 3500 S,3500 S @ 6235 W,0,
40.696466,133052,-112.047908,17673,,,W 3500 S,3500 S @ 6561 W,0,
40.696452,133050,-112.056631,17670,,,W 3500 S,3500 S @ 6933 W,0,
40.696428,133051,-112.053349,17671,,,W 3500 S,3500 S @ 6799 W,0,
40.614322,155084,-111.815412,13569,,,S 2700 E,2700 E @ 7526 S,0,
40.776621,116031,-111.953656,4901,,,N 2200 W,2200 W @ 325 N,0,
40.624029,155152,-111.809036,13567,,,E FORT UNION BLVD,FORT UNION BLVD @ 2941 E,0,
40.628788,155149,-111.807773,13564,,,S 3000 E,3000 E @ 6723 S,0,
40.625661,155150,-111.807763,13565,,,S 3000 E,3000 E @ 6797 S,0,
40.633037,155147,-111.810507,13562,,,E COTTONWOOD PKWY,COTTONWOOD PKWY @ 2890 E,0,
40.632237,155148,-111.808666,13563,,,E 6580,6580 @ 2955 E,0,
40.633011,155144,-111.806571,13560,,,S 3000 E,3000 E @ 6440 S,0,
40.633733,155146,-111.811185,13561,,,E COTTONWOOD PKWY,COTTONWOOD PKWY @ 2825 E,0,
41.305817,611022,-111.953593,11708,,,E 2600 N,2600 N @ 852 E,0,
41.305855,611023,-111.958135,11709,,,E 2600 N,2600 N @ 702 E,0,
41.312931,611018,-111.947514,11704,,,N 1050 E,1050 E @ 2855 N,0,
41.310383,611019,-111.947546,11705,,,N 1050 E,1050 E @ 2775 N,0,
41.306689,611020,-111.947592,11706,,,N 1050 E,1050 E @ 2605 N,0,
41.306338,611021,-111.951606,11707,,,E 2600 N,2600 N @ 932 E,0,
41.317314,611013,-111.957067,11700,,,E 3100 N,3100 N @ 745 E,0,
41.317302,611014,-111.954811,11701,,,E 3100 N,3100 N @ 851 E,0,
41.317208,611015,-111.950479,11702,,,E 3100 N,3100 N @ 957 E,0,
41.316107,611017,-111.947474,11703,,,N 1050 E,1050 E @ 3049 N,0,
41.118979,633152,-112.025922,20769,,,N MAIN ST,MAIN ST @ 364 N,0,
40.703831,135308,-111.960091,17012,,,W 3100 S,3100 S @ 2801 W,0,
41.294285,615047,-111.994566,20767,,,N US HWY 89,US HWY 89 @ 1995 N,0,
40.703825,135306,-111.965054,17010,,,W 3100 S,3100 S @ 3061 W,0,
40.703828,135307,-111.962249,17011,,,W 3100 S,3100 S @ 2931 W,0,
41.089345,633151,-112.032572,20761,,,W ANTELOPE DR,ANTELOPE DR @ 326 W,0,
40.517085,101861,-112.018648,22836,,,W,MAIN ST @ 5380 W,0,
40.373066,806013,-111.781157,10344,,,E STATE ST,STATE ST @ 695 E,0,
40.725483,126344,-111.855105,15887,,,E 2100 S,2100 S @ 1241 E,0,
40.725533,126343,-111.853403,15886,,,E 2100 S,2100 S @ 1311 E,0,
40.780277,117144,-111.916608,14930,,,W 500 N,500 N @ 878 W,0,
40.782779,117145,-111.916742,14931,,,N 900 W,900 W @ 610 N,0,
40.785003,117146,-111.916743,14932,,,N 900 W,900 W @ 710 N,0,
40.786845,117147,-111.916748,14933,,,N 900 W,900 W @ 810 N,0,
40.788478,117148,-111.916743,14934,,,N 900 W,900 W @ 880 N,0,
40.791139,117149,-111.918173,14935,,,W 1000 N,1000 N @ 950 W,0,
40.791122,117151,-111.921511,14936,,,W 1000 N,1000 N @ 1060 W,0,
40.792676,117152,-111.921657,14937,,,N AMERICAN BEAUTY DR,AMERICAN BEAUTY DR @ 1070 N,0,
40.794754,117153,-111.921905,14938,,,N AMERICAN BEAUTY DR,AMERICAN BEAUTY DR @ 1186 N,0,
40.797186,117154,-111.921913,14939,,,N AMERICAN BEAUTY DR,AMERICAN BEAUTY DR @ 1320 N,0,
40.741471,NA125121,-111.911463,18907,,,W 1300 S,1300 S @ 713 W,0,
40.701104,BB136023,-111.897116,18274,,,W 3300 S,3300 S @ 210 W,0,
40.700774,BB136012,-111.897112,18272,,,W 3300 S,3300 S @ 210 W,0,
40.700586,BB136008,-111.897107,18271,,,W 3300 S,3300 S @ 210 W,0,
40.765097,126067,-111.871732,18270,,,E 200 S,200 S @ 667 E,0,
40.588783,BB173185,-111.885617,15083,,,E 9000 S,9000 S @ 165 E,0,
40.588263,173183,-111.877501,15081,,,E 9000 S,9000 S @ 497 E,0,
41.118989,632006,-112.045201,13956,,,N 1000 W,1000 W @ 404 N,0,
40.738666,126290,-111.84792,14426,,,S 1500 E,1500 E @ 1429 S,0,
40.739865,126291,-111.847921,14427,,,S 1500 E,1500 E @ 1381 S,0,
40.735238,126288,-111.847958,14424,,,S 1500 E,1500 E @ 1569 S,0,
40.737059,126289,-111.847933,14425,,,S 1500 E,1500 E @ 1505 S,0,
40.741318,126292,-111.847922,14428,,,S 1500 E,1500 E @ 1305 S,0,
40.743562,126419,-111.847946,14429,,,S 1500 E,1500 E @ 1151 S,0,
40.876396,108026,-111.901917,12276,,,S 800 W,800 W @ 1305 S,0,
40.887401,109100,-111.872136,13816,,,E MEDICAL DR,MEDICAL DR @ 401 E,0,
40.886805,109099,-111.868271,13815,,,E MEDICAL DR,MEDICAL DR @ 655 E,0,
41.195733,623262,-111.970921,11551,,,S WASHINGTON BLVD,WASHINGTON BLVD @ 3700 S,0,
41.218837,623190,-111.970357,11550,,,S WASHINGTON BLVD,WASHINGTON BLVD @ 2576 S,0,
41.193751,623260,-111.970969,11552,,,S WASHINGTON BLVD,WASHINGTON BLVD @ 3800 S,0,
41.220361,623150,-111.953887,11559,,,E 25TH ST,25TH ST @ 999 E,0,
41.510206,701020,-112.015646,22216,,,S MAIN ST,MAIN ST @ 9 S,0,
40.963736,107093,-111.883278,21088,,,S 200 E,200 E @ 1035 S,0,
40.733223,124048,-111.950923,16267,,,W 1700 S,1700 S @ 2186 W,0,
40.726042,125255,-111.936176,21089,,,W 2100 S,2100 S @ 1594 W,0,
40.733228,124049,-111.953267,16268,,,W 1700 S,1700 S @ 2220 W,0,
40.733229,124050,-111.956416,16269,,,W 1700 S,1700 S @ 2570 W,0,
40.868155,112003,-111.862188,18966,,,E ELAINE AVE,ELAINE AVE @ 931 E,0,
40.628178,152045,-111.967447,17247,,,S 3200 W,3200 W @ 6774 S,0,
40.633385,152043,-111.967447,17246,,,S 3200 W,3200 W @ 6484 S,0,
40.866342,111017,-111.902126,18965,,,S 800 W,800 W @ 2250 S,0,
40.870098,111016,-111.896729,18964,,,S WILDCAT LN,WILDCAT LN @ 2023 S,0,
40.263979,817044,-111.642491,10738,,,N TEMPLE HILL DR,TEMPLE HILL DR @ 2185 N,0,
40.263042,817042,-111.648197,10736,,,E 2200 N,2200 N @ 650 E,0,
40.262849,817043,-111.645051,10737,,,E TEMPLE DR,TEMPLE DR @ 800 E,0,
40.263332,817040,-111.655201,10734,,,E 2230 N,2230 N @ 180 E,0,
40.263151,817041,-111.653157,10735,,,E 2200 N,2200 N @ 300 E,0,
40.263323,817039,-111.657981,10733,,,E 2230 N,2230 N @ 120 E,0,
41.236268,636109,-111.970309,24114,,,WASHINGTON BLVD,WASHINGTON BLVD @ 1721 S,0,
41.228626,636110,-111.970469,24116,,,S WASHINGTON BLVD,WASHINGTON BLVD @ 2119 S,0,
40.906564,108023,-111.895914,12398,,,W PAGES LN,PAGES LN @ 610 W,0,
40.906569,108021,-111.899228,12396,,,W PAGES LN,PAGES LN @ 713 W,0,
40.906565,108022,-111.897514,12397,,,W PAGES LN,PAGES LN @ 655 W,0,
40.915079,108012,-111.896831,12392,,,N 640 W,640 W @ 2301 N,0,
40.913503,108013,-111.896851,12393,,,N 640 W,640 W @ 2201 N,0,
40.628804,101323,-112.007117,21594,,,S 4800 W,4800 W @ 6725 S,0,
40.673991,BB101329,-111.940513,21592,,,W BRUIN BLVD,BRUIN BLVD @ 1750 W,0,
40.628684,101322,-112.007338,21593,,,S 4800 W,4800 W @ 6740 S,0,
40.674183,BB101327,-111.940649,21590,,,W BRUIN BLVD,BRUIN BLVD @ 1750 W,0,
41.313022,601222,-111.969767,22869,,,E ELBERTA,ELBERTA @ 370 E   (N. OGDEN),0,
41.229219,601221,-112.005474,22868,,,W 21ST ST,21ST ST @ 1077 W   (WEST HAVEN),0,
41.229483,601208,-112.007087,22863,,,W 21ST ST,21ST ST @ 1120 W   (WEST HAVEN),0,
41.311633,601216,-112.003083,22866,,,N 1000 W,1000 W @ 2975 N   (PLESANT VIEW),0,
41.319178,601214,-111.988654,22865,,,W PLEASANT VIEW DR,PLEASANT VIEW DR @ 520 W  (PLVIEW),0,
41.317798,601213,-111.981086,22864,,,W ELBERTA,ELBERTA @ 230 W  (N. OGDEN),0,
40.594984,198164,-111.896609,23626,,,W 8600 S,8600 S @ 171 W,0,
40.762315,125221,-111.927122,14639,,,S CONCORD ST,CONCORD ST @ 314 S,0,
40.762733,125422,-111.929178,14638,,,W 300 S,300 S @ 1327 W,0,
40.762742,125421,-111.931069,14637,,,W 300 S,300 S @ 1402 W,0,
40.232013,801248,-111.662349,23196,,,S 200 W,200 W @ 101 S,0,
40.808094,198160,-111.953651,23623,,,N 2200 W,2200 W @ 1871 N,0,
40.526641,198159,-111.884616,23620,,,E 12300 S,12300 S @ 192 E,0,
40.912951,301376,-111.872281,23621,,,S 400 E,400 E @ 407 S,0,
41.222894,623363,-111.959184,18736,,,S MONROE BLVD,MONROE BLVD @ 2390 S,0,
41.224077,623364,-111.959157,18737,,,S MONROE BLVD,MONROE BLVD @ 2334 S,0,
41.218821,623361,-111.959276,18734,,,S MONROE BLVD,MONROE BLVD @ 2590 S   (OGDEN),0,
40.599113,173144,-111.890974,18043,,,S STATE ST,STATE ST @ 8390 S,0,
41.211917,623359,-111.959454,18732,,,S MONROE BLVD,MONROE BLVD @ 2910 S,0,
41.213831,623360,-111.959411,18733,,,S MONROE BLVD,MONROE BLVD @ 2814 S   (OGDEN),0,
40.591079,173147,-111.891017,18046,,,S STATE ST,STATE ST @ 8848 S,0,
41.210511,623358,-111.959483,18731,,,S MONROE BLVD,MONROE BLVD @ 2970 S,0,
40.590164,173162,-111.890721,18048,,,S STATE ST,STATE ST @ 8881 S,0,
41.227034,623365,-111.959091,18738,,,S MONROE BLVD,MONROE BLVD @ 2178 S,0,
41.228731,623366,-111.959057,18739,,,S MONROE BLVD,MONROE BLVD @ 2102 S,0,
40.678488,138107,-111.824444,17813,,,S 2300 E,2300 E @ 4279 S,0,
40.680496,138108,-111.824441,17814,,,S 2300 E,2300 E @ 4185 S,0,
40.682603,138121,-111.824436,17815,,,S 2300 E,2300 E @ 4093 S,0,
40.696739,135240,-111.983201,17819,,,W 3500 S,3500 S @ 3874 W,0,
41.325104,636082,-112.019755,23532,,,NORTH US-89,US-89 @ 3807 N    (PLESANT VIEW),0,
41.325447,636083,-112.019734,23533,,,NORTH  US-89,US-89 @ 3804 N   (PLEASANT VIEW),0,
40.558922,198134,-111.882165,23530,,,E 10600 S,10600 S @ 287 E,0,
40.558748,198135,-111.882244,23531,,,E 10600 S,10600 S @ 288 E,0,
41.220431,636084,-111.948852,23536,,,E 25TH ST,25TH ST @ 1176 E,0,
41.220294,636085,-111.94863,23537,,,E 25TH ST,25TH ST @ 1185 E,0,
41.094663,301374,-111.987692,23534,,,N UNIVERSITY PARK BLVD,UNIVERSITY PARK BLVD @ 2388 N,0,
40.85378,301375,-111.902338,23535,,,S MAIN ST,MAIN ST @ 3315 S,0,
40.235635,830125,-111.658535,23538,,,N UNIVERSITY AVE,UNIVERSITY AVE @ 138 N,0,
40.236179,830126,-111.658823,23539,,,N UNIVERSITY AVE,UNIVERSITY AVE @ 177 N,0,
41.092223,301101,-112.003987,21950,,,S STATE ST,STATE ST @ 1455 S,0,
40.674518,135285,-111.942491,1711,,,W BRUIN BLVD,BRUIN BLVD @ 1885 W,0,
40.985545,105003,-111.887616,12806,,,N MAIN ST,MAIN ST @ 305 N,0,
41.049586,101069,-111.957311,12551,,,S MAIN ST,MAIN ST @ 736 S,0,
40.988385,105001,-111.887589,12804,,,N MAIN ST,MAIN ST @ 479 N,0,
40.990979,104018,-111.893411,12802,,,N MAIN ST,MAIN ST @ 675 N,0,
40.995434,104016,-111.896488,12800,,,N MAIN ST,MAIN ST @ 903 N,0,
41.040897,101076,-111.943683,12558,,,N MAIN ST,MAIN ST @ 375 N,0,
40.528473,189039,-111.857021,15279,,,E DRAPER PKWY,DRAPER PKWY @ 1165 E,0,
41.183007,629032,-111.973596,8558,,,S ARMY ST,ARMY ST @ 4421 S,0,
40.982292,105005,-111.887611,12808,,,N MAIN ST,MAIN ST @ 109 N,0,
41.218663,623292,-111.972717,11823,,,E 26TH ST,26TH ST @ 310 E    (OGDEN),0,
40.667689,135208,-111.968162,16079,,,W 4700 S,4700 S @ 3230 W,0,
40.667695,135293,-111.964627,16078,,,W 4700 S,4700 S @ 3050 W,0,
40.685837,135011,-111.958111,16070,,,S CONSTITUTION BLVD,CONSTITUTION BLVD @ 3950 S,0,
40.667711,135292,-111.961123,16077,,,W 4700 S,4700 S @ 2860 W,0,
40.667721,135326,-111.958925,16076,,,W 4700 S,4700 S @ 2751 W,0,
40.303962,813041,-111.686217,10899,,,N 400 E,400 E @ 381 N,0,
40.306528,813040,-111.686275,10898,,,N 400 E,400 E @ 501 N,0,
40.307887,813039,-111.686304,10897,,,N 400 E,400 E @ 585 N,0,
40.310126,813038,-111.686341,10896,,,N 400 E,400 E @ 701 N,0,
40.311573,813037,-111.686347,10895,,,N 400 E,400 E @ 815 N,0,
40.632168,101238,-112.007403,21463,,,S COUGAR LN,COUGAR LN @ 6562 S,0,
40.122711,801063,-111.633803,22008,,,E EXPRESS WAY LANE,EXPRESS WAY LANE @ 1212 E,0,
41.183575,601111,-112.017429,22003,,,W 4400 S,4400 S @ 1622 W,0,
40.122835,801062,-111.634029,22007,,,E EXPRESS WAY LANE,EXPRESS WAY LANE @ 1211 E,0,
40.644501,155060,-111.811846,13603,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5881 S,0,
40.642871,155059,-111.811825,13602,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5949 S,0,
40.641017,155058,-111.811843,13601,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5997 S,0,
40.639415,155057,-111.811827,13600,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 6175 S,0,
40.651801,155064,-111.812495,13607,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5451 S,0,
40.649953,155063,-111.811848,13606,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5571 S,0,
40.647623,155062,-111.811862,13605,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5701 S,0,
40.646097,155061,-111.811838,13604,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5795 S,0,
40.655507,155066,-111.815359,13609,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5277 S,0,
40.653541,155065,-111.813597,13608,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 5385 S,0,
40.626684,101236,-112.006445,21461,,,S COUGAR LN,COUGAR LN @ 6865 S,0,
40.644803,146020,-112.288511,17654,,,N COUNTRY CLUB DR,COUNTRY CLUB DR @ 6330 N,0,
40.650331,146022,-112.295706,17655,,,N STANSBURY PARKWAY,STANSBURY PARKWAY @ 6670 N,0,
40.637965,146014,-112.289285,17651,,,N COUNTRY CLUB DR,COUNTRY CLUB DR @ 5926 N,0,
40.639689,146015,-112.288841,17652,,,N COUNTRY CLUB DR,COUNTRY CLUB DR @ 6126 N,0,
40.642332,146016,-112.288377,17653,,,N COUNTRY CLUB DR,COUNTRY CLUB DR @ 6226 N,0,
40.702018,133002,-112.091921,17659,,,S 8400 W,8400 W @ 3194 S,0,
40.666075,138085,-111.822056,13544,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 4730 S,0,
40.664819,138086,-111.820564,13545,,,S HOLLADAY BLVD,HOLLADAY BLVD @ 4814 S,0,
40.608154,172083,-111.938601,17388,,,S REDWOOD RD,REDWOOD RD @ 7899 S,0,
40.609926,NA172226,-111.938611,17389,,,S REDWOOD RD,REDWOOD RD @ 7799 S,0,
40.674531,138255,-111.822821,13540,,,E 4500 S,4500 S @ 2381 E,0,
40.672709,138082,-111.824613,13541,,,S 2300 E,2300 E @ 4550 S,0,
40.670564,138300,-111.824664,13542,,,S 2300 E,2300 E @ 4626 S,0,
40.596181,172076,-111.938575,17383,,,S REDWOOD RD,REDWOOD RD @ 8553 S,0,
40.606603,172082,-111.938598,17387,,,S REDWOOD RD,REDWOOD RD @ 8001 S,0,
40.598275,172077,-111.938587,17384,,,S REDWOOD RD,REDWOOD RD @ 8405 S,0,
40.599776,172078,-111.938585,17385,,,S REDWOOD RD,REDWOOD RD @ 8347 S,0,
40.638497,101242,-111.992063,21467,,,W 6200 S,6200 S @ 4215 W,0,
40.667654,134118,-112.009953,16383,,,W 4700 S,4700 S @ 4980 W,0,
40.667656,134120,-112.015146,16385,,,W 4700 S,4700 S @ 5170 W,0,
40.667654,134168,-112.012967,16384,,,W 4700 S,4700 S @ 5050 W,0,
40.667658,134122,-112.020344,16387,,,W 4700 S,4700 S @ 5410 W,0,
40.667657,134121,-112.016891,16386,,,W 4700 S,4700 S @ 5266 W,0,
40.728311,125171,-111.938851,16389,,,S REDWOOD RD,REDWOOD RD @ 1899 S,0,
40.727137,125170,-111.938837,16388,,,S REDWOOD RD,REDWOOD RD @ 1945 S,0,
41.197481,623337,-111.942574,11760,,,E 36TH ST,36TH ST @ 1420 E,0,
41.197648,629201,-111.951261,11761,,,E 36TH ST,36TH ST @ 1120 E,0,
41.197767,629206,-111.965281,11766,,,E 36TH ST,36TH ST @ 604 E,0,
41.197854,629207,-111.969175,11767,,,E 36TH ST,36TH ST @ 460 E,0,
